"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"FullMedicinalProduct","FullMedicinalProduct","","","",0,*,"","","","","Medicinal Product","Medicinal Product","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.presentationStrength.unitOfPresentation","FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.presentationStrength.unitOfPresentation","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Unit of presentation","Unit of presentation","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.presentationStrength.unitOfPresentation",0,1,"",""
"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength","FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength","","","",0,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Concentration strength","Concentration strength","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength",0,1,"",""
"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator","FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Numerator","Numerator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator",1,1,"",""
"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator.comparator","FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator.comparator","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Comparator","Comparator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator.comparator",0,1,"",""
"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator.value","FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator.value",1,1,"",""
"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator.unit","FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.numerator.unit",1,1,"",""
"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.denominator","FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.denominator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Denominator","Denominator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.denominator",1,1,"",""
"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.denominator.value","FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.denominator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.denominator.value",1,1,"",""
"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.denominator.unit","FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.denominator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.pharmaceuticalProduct.ingredient.referenceStrength.concentrationStrength.denominator.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition","FullMedicinalProduct.packageProductDefinition","","","",1,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Package Product Definition","Package Product Definition","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition",1,*,"",""
"FullMedicinalProduct.packageProductDefinition.identifier","FullMedicinalProduct.packageProductDefinition.identifier","","","",0,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Identifier","Identifier","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.identifier",0,*,"",""
"FullMedicinalProduct.packageProductDefinition.identifier.pcid","FullMedicinalProduct.packageProductDefinition.identifier.pcid","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/II]]} {[]}
","Packaged medicinal product ID (PCID)","Packaged medicinal product ID (PCID)","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.identifier.pcid",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.identifier.national-id","FullMedicinalProduct.packageProductDefinition.identifier.national_id","","","",0,*,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/II]]} {[]}
","National identifier","National identifier","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.identifier.national_id",0,*,"",""
"FullMedicinalProduct.packageProductDefinition.description","FullMedicinalProduct.packageProductDefinition.description","","","",0,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Package Description","Package Description","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.description",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.description.language","FullMedicinalProduct.packageProductDefinition.description.language","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","language","language","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.description.language",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.packageSize","FullMedicinalProduct.packageProductDefinition.packageSize","","","",1,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Package size","Package size","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.packageSize",1,*,"",""
"FullMedicinalProduct.packageProductDefinition.packageSize.value","FullMedicinalProduct.packageProductDefinition.packageSize.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/QT]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.packageSize.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.packageSize.unit","FullMedicinalProduct.packageProductDefinition.packageSize.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Unit","Unit","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.packageSize.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.country","FullMedicinalProduct.packageProductDefinition.country","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Country","Country","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.country",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package","FullMedicinalProduct.packageProductDefinition.package","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Package","Package","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.packageType","FullMedicinalProduct.packageProductDefinition.package.packageType","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Package type","Package type","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.packageType",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.quantity","FullMedicinalProduct.packageProductDefinition.package.quantity","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/QT]]} {[]}
","Package quantity","The quantity of package - always(?) 1","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.quantity",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.material","FullMedicinalProduct.packageProductDefinition.package.material","","","",0,*,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Package material","Package material","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.material",0,*,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage","FullMedicinalProduct.packageProductDefinition.package.innerPackage","","","",0,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Inner Package","Inner Package","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage",0,*,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.amount","FullMedicinalProduct.packageProductDefinition.package.innerPackage.amount","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Amount of inner packages inside the parent package e.g. number of blisters in the box, if this inner package is a blister","Amount of inner packages inside the parent package e.g. number of blisters in the box, if this inner package is a blister","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.amount",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.amount.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.amount.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/QT]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.amount.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.amount.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.amount.unit","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","unit","unit","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.amount.unit",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.innerPackage","FullMedicinalProduct.packageProductDefinition.package.innerPackage.innerPackage","","","",0,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Inner Package","Inner Package","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.innerPackage",0,*,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem","","","",0,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","The content of the inner package","The content of the inner package","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem",0,*,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.amount","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.amount","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Amount of manufacturedItems inside the parent package e.g. number of blisters in the box, if this inner package is a blister","Amount of manufacturedItems inside the parent package e.g. number of blisters in the box, if this inner package is a blister","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.amount",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.amount.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.amount.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/QT]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.amount.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.amount.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.amount.unit","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","unit","unit","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.amount.unit",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem","","","",1,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","ManufacturedItem","ManufacturedItem","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem",1,*,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.manufacturedDoseForm","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.manufacturedDoseForm","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Manufactured Dose Form","Manufactured Dose Form","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.manufacturedDoseForm",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient","","","",1,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Ingredient","Ingredient","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient",1,*,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.role","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.role","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Ingredient role","Ingredient role","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.role",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.substance","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.substance","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/II]]} {[]}
","Substance","Substance","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.substance",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength","","","",1,*,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Strength","Strength","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength",1,*,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength","","","",0,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Presentation strength","Presentation strength","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Numerator","Numerator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator.comparator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator.comparator","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Comparator","Comparator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator.comparator",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.numerator.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.denominator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.denominator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Denominator","Denominator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.denominator",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.denominator.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.denominator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.denominator.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.denominator.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.denominator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.denominator.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.unitOfPresentation","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.unitOfPresentation","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Unit of presentation","Unit of presentation","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.presentationStrength.unitOfPresentation",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength","","","",0,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Concentration strength","Concentration strength","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Numerator","Numerator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator.comparator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator.comparator","","","",0,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/CD]]} {[]}
","Comparator","Comparator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator.comparator",0,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator.value",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator.unit","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator.unit","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Unit of Measurement","Unit of Measurement","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.numerator.unit",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.denominator","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.denominator","","","",1,1,"","","","BackboneElement {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/class]]} {[]}
","Denominator","Denominator","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.denominator",1,1,"",""
"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.denominator.value","FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.denominator.value","","","",1,1,"","","","Element {[CanonicalType[https://build.fhir.org/ig/hl7-eu/unicom-ig/branches/mpd-r5/StructureDefinition/ST]]} {[]}
","Value","Value","","","","","","","","","",,,,,"",,,,"FullMedicinalProduct.packageProductDefinition.package.innerPackage.containedItem.manufacturedItem.ingredient.strength.concentrationStrength.denominator.value",1,1,"",""
